Hour,GHI,DHI,Temperature,Wind Speed,IT
2452.0,0.0,0.0,28.0,0.0,0.0
2453.0,0.0,0.0,28.0,0.0,0.0
2454.0,0.0,0.0,27.0,0.0,0.0
2455.0,4.0,4.0,28.0,0.1,3.785640646055102
2456.0,168.0,126.0,31.0,0.1,160.20453823490516
2457.0,402.0,194.0,36.0,0.0,394.43149562150165
2458.0,616.0,239.0,40.0,0.0,615.1784606662384
2459.0,790.0,268.0,42.0,0.0,796.6482216292543
2460.0,906.0,284.0,43.0,0.1,917.1481791141109
2461.0,954.0,291.0,43.0,0.1,964.2393014616379
2462.0,563.0,437.0,43.0,0.2,543.2044853461722
2463.0,629.0,418.0,42.0,0.2,608.1534559234826
2464.0,674.0,250.0,41.0,0.2,644.0625635484721
2465.0,469.0,211.0,39.0,0.3,413.0587453797154
2466.0,243.0,163.0,37.0,0.3,74.64555061751481
2467.0,25.0,25.0,34.0,0.2,23.66025403784439
2468.0,0.0,0.0,33.0,0.2,0.0
2469.0,0.0,0.0,32.0,0.2,0.0
2470.0,0.0,0.0,31.0,0.2,0.0
2471.0,0.0,0.0,31.0,0.2,0.0
2472.0,0.0,0.0,30.0,0.2,0.0
2473.0,0.0,0.0,29.0,0.2,0.0
2474.0,0.0,0.0,29.0,0.2,0.0
2475.0,0.0,0.0,28.0,0.2,0.0
2476.0,0.0,0.0,27.0,0.1,0.0
2477.0,0.0,0.0,27.0,0.1,0.0
2478.0,0.0,0.0,26.0,0.1,0.0
2479.0,5.0,5.0,27.0,0.1,4.732050807568878
2480.0,171.0,127.0,31.0,0.1,162.84400601066582
2481.0,405.0,202.0,35.0,0.1,395.99826565638693
2482.0,623.0,241.0,39.0,0.1,620.7089090018661
2483.0,797.0,270.0,41.0,0.1,801.7990047489578
2484.0,913.0,286.0,43.0,0.1,921.9770599668396
2485.0,961.0,292.0,43.0,0.2,968.8819223864928
2486.0,935.0,289.0,43.0,0.2,935.3560803209142
2487.0,817.0,313.0,42.0,0.3,801.3618731833034
2488.0,639.0,275.0,41.0,0.3,607.5389137820406
2489.0,469.0,212.0,39.0,0.3,410.19418474185346
2490.0,231.0,165.0,37.0,0.3,90.9212919318182
2491.0,27.0,27.0,34.0,0.3,25.553074360871943
2492.0,0.0,0.0,33.0,0.4,0.0
2493.0,0.0,0.0,32.0,0.4,0.0
2494.0,0.0,0.0,31.0,0.4,0.0
2495.0,0.0,0.0,30.0,0.3,0.0
2496.0,0.0,0.0,29.0,0.3,0.0
2497.0,0.0,0.0,29.0,0.3,0.0
2498.0,0.0,0.0,28.0,0.3,0.0
2499.0,0.0,0.0,27.0,0.3,0.0
2500.0,0.0,0.0,26.0,0.3,0.0
2501.0,0.0,0.0,26.0,0.3,0.0
2502.0,0.0,0.0,25.0,0.3,0.0
2503.0,7.0,7.0,26.0,0.2,6.6248711305964285
2504.0,189.0,126.0,29.0,0.2,179.95300488865473
2505.0,342.0,230.0,33.0,0.2,330.17119824902073
2506.0,562.0,314.0,37.0,0.2,551.0948890901376
2507.0,798.0,304.0,40.0,0.2,797.9697572166743
2508.0,916.0,287.0,41.0,0.2,922.7426726600194
2509.0,948.0,338.0,41.0,0.3,949.0524711105359
2510.0,876.0,352.0,41.0,0.3,867.7951033365824
2511.0,793.0,310.0,41.0,0.3,775.0349018912597
2512.0,678.0,275.0,39.0,0.3,641.9904390552831
2513.0,433.0,272.0,38.0,0.3,386.87000873365344
2514.0,149.0,140.0,36.0,0.3,123.66451109316024
2515.0,32.0,32.0,33.0,0.2,30.285125168440818
2516.0,0.0,0.0,32.0,0.2,0.0
2517.0,0.0,0.0,31.0,0.2,0.0
2518.0,0.0,0.0,30.0,0.2,0.0
2519.0,0.0,0.0,30.0,0.2,0.0
2520.0,0.0,0.0,29.0,0.2,0.0
2521.0,0.0,0.0,28.0,0.2,0.0
2522.0,0.0,0.0,28.0,0.2,0.0
2523.0,0.0,0.0,27.0,0.2,0.0
2524.0,0.0,0.0,27.0,0.2,0.0
2525.0,0.0,0.0,26.0,0.2,0.0
2526.0,0.0,0.0,26.0,0.1,0.0
2527.0,9.0,9.0,27.0,0.1,8.517691453623979
2528.0,157.0,130.0,30.0,0.1,148.8977566698621
2529.0,374.0,236.0,35.0,0.2,361.3468631592409
2530.0,616.0,276.0,38.0,0.2,608.0083433726352
2531.0,787.0,300.0,40.0,0.2,785.1993332696743
2532.0,912.0,299.0,41.0,0.3,915.3604022272858
2533.0,967.0,293.0,42.0,0.3,969.9730636517916
2534.0,941.0,290.0,41.0,0.3,936.0070813300844
2535.0,838.0,272.0,41.0,0.3,819.0132101486818
2536.0,677.0,259.0,39.0,0.3,638.2370272516537
2537.0,472.0,213.0,37.0,0.4,406.9402675883605
2538.0,228.0,156.0,35.0,0.4,77.49477072566737
2539.0,41.0,40.0,33.0,0.4,-298899.4526983941
2540.0,0.0,0.0,32.0,0.4,0.0
2541.0,0.0,0.0,31.0,0.4,0.0
2542.0,0.0,0.0,30.0,0.4,0.0
2543.0,0.0,0.0,29.0,0.5,0.0
2544.0,0.0,0.0,28.0,0.4,0.0
2545.0,0.0,0.0,27.0,0.4,0.0
2546.0,0.0,0.0,26.0,0.4,0.0
2547.0,0.0,0.0,25.0,0.4,0.0
2548.0,0.0,0.0,24.0,0.4,0.0
2549.0,0.0,0.0,24.0,0.4,0.0
2550.0,0.0,0.0,23.0,0.4,0.0
2551.0,10.0,10.0,24.0,0.3,9.464101615137755
2552.0,188.0,133.0,27.0,0.3,178.2551339022167
2553.0,418.0,200.0,32.0,0.3,406.3106146420658
2554.0,633.0,247.0,35.0,0.2,626.0032895303673
2555.0,809.0,265.0,38.0,0.2,808.8095272981752
2556.0,922.0,284.0,39.0,0.2,924.7152315117228
2557.0,969.0,291.0,40.0,0.2,969.7024837575042
2558.0,946.0,289.0,40.0,0.2,938.4700750397722
2559.0,844.0,271.0,40.0,0.2,822.186541907204
2560.0,678.0,257.0,39.0,0.2,636.3671865438846
2561.0,473.0,213.0,37.0,0.2,404.89820114166497
2562.0,243.0,166.0,34.0,0.3,82.65798185179925
2563.0,31.0,31.0,32.0,0.3,29.33871500692704
2564.0,0.0,0.0,30.0,0.3,0.0
2565.0,0.0,0.0,29.0,0.3,0.0
2566.0,0.0,0.0,28.0,0.3,0.0
2567.0,0.0,0.0,28.0,0.3,0.0
2568.0,0.0,0.0,27.0,0.3,0.0
2569.0,0.0,0.0,26.0,0.2,0.0
2570.0,0.0,0.0,25.0,0.2,0.0
2571.0,0.0,0.0,25.0,0.2,0.0
2572.0,0.0,0.0,24.0,0.2,0.0
2573.0,0.0,0.0,24.0,0.2,0.0
2574.0,0.0,0.0,24.0,0.2,0.0
2575.0,12.0,12.0,25.0,0.2,11.356921938165305
2576.0,191.0,127.0,29.0,0.2,180.80081724459498
2577.0,421.0,200.0,33.0,0.1,408.33647795746305
2578.0,635.0,247.0,37.0,0.1,626.5683962911273
2579.0,811.0,265.0,40.0,0.1,808.9410378382659
2580.0,924.0,283.0,41.0,0.1,924.6290960236041
2581.0,971.0,290.0,42.0,0.1,969.3571016496572
2582.0,943.0,285.0,42.0,0.1,933.0360422509327
2583.0,846.0,272.0,41.0,0.1,821.3250919296318
2584.0,682.0,255.0,40.0,0.1,637.2808825739339
2585.0,475.0,214.0,38.0,0.1,403.8421476359207
2586.0,238.0,167.0,35.0,0.1,89.94673273492779
2587.0,32.0,32.0,32.0,0.1,30.285125168440818
2588.0,0.0,0.0,31.0,0.1,0.0
2589.0,0.0,0.0,30.0,0.1,0.0
2590.0,0.0,0.0,29.0,0.1,0.0
2591.0,0.0,0.0,29.0,0.2,0.0
2592.0,0.0,0.0,28.0,0.2,0.0
2593.0,0.0,0.0,27.0,0.2,0.0
2594.0,0.0,0.0,27.0,0.2,0.0
2595.0,0.0,0.0,26.0,0.2,0.0
2596.0,0.0,0.0,25.0,0.2,0.0
2597.0,0.0,0.0,25.0,0.2,0.0
2598.0,0.0,0.0,24.0,0.2,0.0
2599.0,14.0,14.0,25.0,0.3,13.249742261192857
2600.0,195.0,129.0,29.0,0.2,184.23571933894942
2601.0,424.0,201.0,33.0,0.2,410.3103402202272
2602.0,638.0,248.0,38.0,0.2,628.0843570379247
2603.0,814.0,266.0,41.0,0.2,810.0286076896717
2604.0,927.0,283.0,42.0,0.1,925.4949347565125
2605.0,978.0,294.0,43.0,0.2,973.7509900422023
2606.0,948.0,288.0,43.0,0.2,935.2547487810053
2607.0,847.0,272.0,42.0,0.2,819.5435459113753
2608.0,683.0,255.0,41.0,0.2,635.4476042815336
2609.0,476.0,214.0,39.0,0.2,401.8799426382469
2610.0,240.0,167.0,36.0,0.2,88.60109984290645
2611.0,33.0,33.0,33.0,0.2,31.231535329954593
2612.0,0.0,0.0,32.0,0.2,0.0
2613.0,0.0,0.0,31.0,0.1,0.0
2614.0,0.0,0.0,30.0,0.1,0.0
2615.0,0.0,0.0,29.0,0.1,0.0
2616.0,0.0,0.0,29.0,0.1,0.0
2617.0,0.0,0.0,28.0,0.1,0.0
2618.0,0.0,0.0,27.0,0.1,0.0
2619.0,0.0,0.0,26.0,0.1,0.0
2620.0,0.0,0.0,26.0,0.1,0.0
2621.0,0.0,0.0,25.0,0.1,0.0
2622.0,0.0,0.0,24.0,0.0,0.0
2623.0,13.0,13.0,25.0,0.0,12.303332099679082
2624.0,194.0,136.0,29.0,0.0,183.02380454823373
2625.0,427.0,202.0,33.0,0.0,412.28160667516516
2626.0,640.0,248.0,38.0,0.0,628.65864291574
2627.0,813.0,265.0,41.0,0.0,807.2027151877071
2628.0,930.0,283.0,43.0,0.1,926.3669495993034
2629.0,979.0,294.0,43.0,0.1,972.340632085108
2630.0,950.0,289.0,43.0,0.1,934.5969898101657
2631.0,848.0,271.0,42.0,0.1,817.8154335842362
2632.0,684.0,255.0,41.0,0.1,633.644380693633
2633.0,477.0,214.0,39.0,0.1,399.9586500800012
2634.0,236.0,168.0,37.0,0.2,94.85301945900846
2635.0,35.0,35.0,34.0,0.2,33.124355652982146
2636.0,0.0,0.0,33.0,0.2,0.0
2637.0,0.0,0.0,32.0,0.2,0.0
2638.0,0.0,0.0,31.0,0.2,0.0
2639.0,0.0,0.0,30.0,0.2,0.0
2640.0,0.0,0.0,30.0,0.2,0.0
2641.0,0.0,0.0,29.0,0.3,0.0
2642.0,0.0,0.0,28.0,0.3,0.0
2643.0,0.0,0.0,27.0,0.3,0.0
2644.0,0.0,0.0,27.0,0.3,0.0
2645.0,0.0,0.0,26.0,0.2,0.0
2646.0,0.0,0.0,26.0,0.2,0.0
2647.0,15.0,15.0,27.0,0.2,14.196152422706634
2648.0,197.0,137.0,30.0,0.1,185.53468869419885
2649.0,430.0,203.0,35.0,0.1,414.2505485019014
2650.0,643.0,249.0,39.0,0.1,630.1843682377165
2651.0,818.0,267.0,41.0,0.1,810.2758604835938
2652.0,935.0,287.0,43.0,0.2,929.0024405922582
2653.0,980.0,293.0,44.0,0.2,971.0163349007283
2654.0,951.0,289.0,44.0,0.2,933.0178284286964
2655.0,855.0,279.0,43.0,0.2,821.7187852306304
2656.0,685.0,256.0,42.0,0.2,631.9101273655089
2657.0,478.0,214.0,40.0,0.2,398.07891837563886
2658.0,244.0,168.0,38.0,0.2,87.9367760973278
2659.0,36.0,36.0,35.0,0.2,34.070765814495914
2660.0,0.0,0.0,34.0,0.2,0.0
2661.0,0.0,0.0,33.0,0.2,0.0
2662.0,0.0,0.0,32.0,0.2,0.0
2663.0,0.0,0.0,31.0,0.2,0.0
2664.0,0.0,0.0,31.0,0.2,0.0
2665.0,0.0,0.0,30.0,0.2,0.0
2666.0,0.0,0.0,29.0,0.2,0.0
2667.0,0.0,0.0,29.0,0.2,0.0
2668.0,0.0,0.0,28.0,0.3,0.0
2669.0,0.0,0.0,27.0,0.3,0.0
2670.0,0.0,0.0,26.0,0.3,0.0
2671.0,17.0,17.0,27.0,0.3,16.088972745734182
2672.0,195.0,138.0,30.0,0.3,183.39966044683013
2673.0,429.0,206.0,35.0,0.3,412.2635386729249
2674.0,643.0,252.0,39.0,0.2,628.6194410867943
2675.0,819.0,276.0,41.0,0.2,808.8832218661521
2676.0,936.0,289.0,43.0,0.2,927.7433929000742
2677.0,981.0,295.0,44.0,0.2,969.5285635307566
2678.0,954.0,292.0,43.0,0.2,933.3111072169366
2679.0,849.0,271.0,43.0,0.3,813.4171283543275
2680.0,686.0,255.0,41.0,0.3,630.1310241620105
2681.0,478.0,215.0,39.0,0.3,395.7258382992865
2682.0,239.0,168.0,37.0,0.3,93.21594467891985
2683.0,38.0,38.0,34.0,0.3,35.96358613752347
2684.0,0.0,0.0,33.0,0.3,0.0
2685.0,0.0,0.0,32.0,0.3,0.0
2686.0,0.0,0.0,31.0,0.3,0.0
2687.0,0.0,0.0,30.0,0.3,0.0
2688.0,0.0,0.0,29.0,0.3,0.0
2689.0,0.0,0.0,29.0,0.3,0.0
2690.0,0.0,0.0,28.0,0.3,0.0
2691.0,0.0,0.0,27.0,0.2,0.0
2692.0,0.0,0.0,26.0,0.2,0.0
2693.0,0.0,0.0,26.0,0.2,0.0
2694.0,0.0,0.0,25.0,0.2,0.0
2695.0,19.0,19.0,27.0,0.1,17.981793068761736
2696.0,199.0,140.0,30.0,0.1,186.8526409135903
2697.0,435.0,204.0,35.0,0.1,417.236134168889
2698.0,646.0,251.0,39.0,0.1,630.2694105902488
2699.0,822.0,276.0,42.0,0.1,810.1084091433819
2700.0,937.0,285.0,43.0,0.1,926.8874281538389
2701.0,983.0,294.0,44.0,0.1,969.2505620077596
2702.0,952.0,288.0,44.0,0.1,928.9904721820519
2703.0,851.0,272.0,43.0,0.2,812.6940072120428
2704.0,687.0,255.0,42.0,0.2,628.4223513099564
2705.0,481.0,215.0,40.0,0.1,395.39309608692014
2706.0,241.0,169.0,37.0,0.1,93.86393669520969
2707.0,39.0,39.0,34.0,0.1,36.909996299037246
2708.0,0.0,0.0,33.0,0.1,0.0
2709.0,0.0,0.0,32.0,0.1,0.0
2710.0,0.0,0.0,31.0,0.1,0.0
2711.0,0.0,0.0,30.0,0.1,0.0
2712.0,0.0,0.0,30.0,0.1,0.0
2713.0,0.0,0.0,29.0,0.1,0.0
2714.0,0.0,0.0,28.0,0.1,0.0
2715.0,0.0,0.0,28.0,0.1,0.0
2716.0,0.0,0.0,27.0,0.1,0.0
2717.0,0.0,0.0,26.0,0.1,0.0
2718.0,0.0,0.0,26.0,0.1,0.0
2719.0,21.0,21.0,27.0,0.1,19.874613391789286
2720.0,202.0,141.0,31.0,0.1,189.34488285385527
2721.0,438.0,205.0,35.0,0.0,419.1997331802115
2722.0,649.0,250.0,40.0,0.0,631.9111370290061
2723.0,824.0,275.0,43.0,0.0,810.391783623573
2724.0,939.0,286.0,44.0,0.0,926.740286346995
2725.0,984.0,294.0,45.0,0.0,967.9305244829654
2726.0,954.0,289.0,45.0,0.0,928.4362809698158
2727.0,852.0,272.0,44.0,0.0,811.0541782611276
2728.0,688.0,256.0,43.0,0.0,626.8029632819508
2729.0,482.0,215.0,41.0,0.1,393.64183815945324
2730.0,250.0,170.0,38.0,0.1,88.18269999381972
2731.0,41.0,41.0,35.0,0.1,38.802816622064796
2732.0,0.0,0.0,33.0,0.2,0.0
2733.0,0.0,0.0,33.0,0.2,0.0
2734.0,0.0,0.0,32.0,0.2,0.0
2735.0,0.0,0.0,31.0,0.2,0.0
2736.0,0.0,0.0,30.0,0.2,0.0
2737.0,0.0,0.0,29.0,0.1,0.0
2738.0,0.0,0.0,29.0,0.1,0.0
2739.0,0.0,0.0,28.0,0.1,0.0
2740.0,0.0,0.0,27.0,0.2,0.0
2741.0,0.0,0.0,27.0,0.2,0.0
2742.0,0.0,0.0,26.0,0.2,0.0
2743.0,23.0,23.0,27.0,0.2,21.76743371481684
2744.0,205.0,142.0,31.0,0.2,191.82323497549464
2745.0,439.0,206.0,35.0,0.2,419.2369783840454
2746.0,652.0,250.0,41.0,0.2,633.5043213204517
2747.0,826.0,268.0,43.0,0.1,810.9949141734159
2748.0,941.0,287.0,45.0,0.1,926.6150050442033
2749.0,985.0,294.0,46.0,0.1,966.6351811269985
2750.0,955.0,289.0,46.0,0.1,926.9630529813352
2751.0,853.0,272.0,45.0,0.1,809.444731561583
2752.0,690.0,256.0,44.0,0.1,626.0510511056924
2753.0,483.0,215.0,42.0,0.2,391.9346212395191
2754.0,252.0,170.0,39.0,0.2,87.11388612957467
2755.0,42.0,41.0,36.0,0.2,-307510.92964853335
2756.0,0.0,0.0,35.0,0.2,0.0
2757.0,0.0,0.0,34.0,0.2,0.0
2758.0,0.0,0.0,33.0,0.2,0.0
2759.0,0.0,0.0,32.0,0.2,0.0
2760.0,0.0,0.0,31.0,0.2,0.0
2761.0,0.0,0.0,31.0,0.1,0.0
2762.0,0.0,0.0,30.0,0.1,0.0
2763.0,0.0,0.0,29.0,0.1,0.0
2764.0,0.0,0.0,29.0,0.0,0.0
2765.0,0.0,0.0,28.0,0.0,0.0
2766.0,0.0,0.0,28.0,0.0,0.0
2767.0,26.0,26.0,29.0,0.1,24.606664199358164
2768.0,203.0,143.0,32.0,0.1,189.7533984594291
2769.0,437.0,211.0,37.0,0.1,416.36322864801053
2770.0,654.0,249.0,42.0,0.0,634.1508347240164
2771.0,827.0,268.0,45.0,0.0,810.2251499451238
2772.0,942.0,287.0,46.0,0.0,925.5655621119687
2773.0,986.0,294.0,47.0,0.1,965.3650290314919
2774.0,956.0,290.0,46.0,0.1,925.4866853536116
2775.0,854.0,273.0,46.0,0.2,807.86697777542
2776.0,691.0,257.0,44.0,0.2,624.5113225450461
2777.0,484.0,215.0,42.0,0.2,390.27202329591756
2778.0,247.0,171.0,40.0,0.2,94.16728645578047
2779.0,40.0,40.0,37.0,0.2,37.85640646055102
2780.0,0.0,0.0,36.0,0.3,0.0
2781.0,0.0,0.0,35.0,0.3,0.0
2782.0,0.0,0.0,34.0,0.2,0.0
2783.0,0.0,0.0,33.0,0.2,0.0
2784.0,0.0,0.0,32.0,0.3,0.0
2785.0,0.0,0.0,31.0,0.3,0.0
2786.0,0.0,0.0,30.0,0.3,0.0
2787.0,0.0,0.0,30.0,0.2,0.0
2788.0,0.0,0.0,29.0,0.2,0.0
2789.0,0.0,0.0,28.0,0.2,0.0
2790.0,0.0,0.0,28.0,0.1,0.0
2791.0,24.0,24.0,29.0,0.1,22.71384387633061
2792.0,207.0,153.0,33.0,0.1,193.52722627610802
2793.0,445.0,206.0,37.0,0.1,423.1914150327683
2794.0,656.0,250.0,42.0,0.1,634.72916013432
2795.0,825.0,269.0,45.0,0.1,806.4504983658929
2796.0,938.0,285.0,46.0,0.1,919.6600286804393
2797.0,987.0,294.0,47.0,0.1,964.1205677458789
2798.0,957.0,290.0,46.0,0.1,924.0735768301892
2799.0,855.0,273.0,45.0,0.1,806.324603815896
2800.0,692.0,256.0,44.0,0.2,622.8709523146036
2801.0,486.0,216.0,42.0,0.2,389.6010107100094
2802.0,256.0,172.0,40.0,0.2,88.78954257725447
2803.0,41.0,41.0,36.0,0.2,38.802816622064796
2804.0,0.0,0.0,35.0,0.2,0.0
2805.0,0.0,0.0,34.0,0.2,0.0
2806.0,0.0,0.0,33.0,0.2,0.0
2807.0,0.0,0.0,32.0,0.2,0.0
2808.0,0.0,0.0,31.0,0.1,0.0
2809.0,0.0,0.0,31.0,0.1,0.0
2810.0,0.0,0.0,30.0,0.0,0.0
2811.0,0.0,0.0,29.0,0.0,0.0
2812.0,0.0,0.0,29.0,0.0,0.0
2813.0,0.0,0.0,28.0,0.0,0.0
2814.0,0.0,0.0,27.0,0.1,0.0
2815.0,26.0,26.0,29.0,0.2,24.606664199358164
2816.0,215.0,155.0,32.0,0.2,200.56291384907024
2817.0,447.0,206.0,36.0,0.2,424.2053364457187
2818.0,658.0,251.0,42.0,0.1,635.3212837874871
2819.0,827.0,268.0,45.0,0.1,806.7638073341675
2820.0,918.0,339.0,46.0,0.2,895.3519858621235
2821.0,988.0,294.0,47.0,0.2,962.9022989903699
2822.0,958.0,289.0,46.0,0.2,922.7135717768272
2823.0,855.0,271.0,46.0,0.2,803.8590467997008
2824.0,692.0,255.0,44.0,0.2,620.3878530312454
2825.0,487.0,216.0,42.0,0.2,388.02929546428624
2826.0,258.0,166.0,40.0,0.2,76.95525236363798
2827.0,47.0,46.0,37.0,0.2,-309548.7195005876
2828.0,0.0,0.0,35.0,0.2,0.0
2829.0,0.0,0.0,35.0,0.1,0.0
2830.0,0.0,0.0,34.0,0.1,0.0
2831.0,0.0,0.0,33.0,0.1,0.0
2832.0,0.0,0.0,32.0,0.0,0.0
2833.0,0.0,0.0,32.0,0.0,0.0
2834.0,0.0,0.0,31.0,0.0,0.0
2835.0,0.0,0.0,30.0,0.0,0.0
2836.0,0.0,0.0,30.0,0.0,0.0
2837.0,0.0,0.0,29.0,0.1,0.0
2838.0,0.0,0.0,28.0,0.1,0.0
2839.0,28.0,28.0,29.0,0.1,26.499484522385714
2840.0,213.0,156.0,32.0,0.2,198.5629389537963
2841.0,450.0,208.0,36.0,0.2,426.1643984835281
2842.0,657.0,255.0,41.0,0.2,632.9220233560823
2843.0,832.0,275.0,43.0,0.2,809.7233134907628
2844.0,946.0,287.0,45.0,0.2,923.5439200386589
2845.0,989.0,294.0,46.0,0.2,961.7107263495898
2846.0,959.0,289.0,46.0,0.2,921.3558010919037
2847.0,856.0,272.0,45.0,0.2,802.3911320253601
2848.0,693.0,256.0,44.0,0.2,618.9720704420863
2849.0,488.0,216.0,42.0,0.2,386.50379412142206
2850.0,260.0,173.0,40.0,0.2,88.79317495706864
2851.0,44.0,43.0,37.0,0.3,-310137.24881787784
2852.0,0.0,0.0,35.0,0.3,0.0
2853.0,0.0,0.0,34.0,0.4,0.0
2854.0,0.0,0.0,33.0,0.4,0.0
2855.0,0.0,0.0,32.0,0.4,0.0
2856.0,0.0,0.0,31.0,0.4,0.0
2857.0,0.0,0.0,30.0,0.4,0.0
2858.0,0.0,0.0,30.0,0.3,0.0
2859.0,0.0,0.0,29.0,0.4,0.0
2860.0,0.0,0.0,28.0,0.4,0.0
2861.0,0.0,0.0,27.0,0.4,0.0
2862.0,0.0,0.0,26.0,0.4,0.0
2863.0,30.0,30.0,27.0,0.4,28.392304845413268
2864.0,210.0,148.0,30.0,0.4,195.18852089536867
2865.0,449.0,210.0,34.0,0.4,424.35494824460784
2866.0,662.0,251.0,37.0,0.4,636.5966514447449
2867.0,834.0,269.0,40.0,0.4,810.2519302551925
2868.0,943.0,284.0,43.0,0.4,918.7589275653988
2869.0,990.0,295.0,44.0,0.4,960.5124464785531
2870.0,959.0,289.0,44.0,0.4,919.0648739952513
2871.0,862.0,279.0,44.0,0.4,805.7144434527845
2872.0,694.0,256.0,43.0,0.4,617.5143288717926
2873.0,489.0,216.0,41.0,0.4,385.024985366419
2874.0,248.0,173.0,39.0,0.4,99.87976043620701
2875.0,41.0,41.0,37.0,0.4,38.802816622064796
2876.0,0.0,0.0,35.0,0.4,0.0
2877.0,0.0,0.0,34.0,0.4,0.0
2878.0,0.0,0.0,33.0,0.4,0.0
2879.0,0.0,0.0,32.0,0.3,0.0
2880.0,0.0,0.0,32.0,0.3,0.0
2881.0,0.0,0.0,31.0,0.3,0.0
2882.0,0.0,0.0,30.0,0.3,0.0
2883.0,0.0,0.0,29.0,0.3,0.0
2884.0,0.0,0.0,28.0,0.3,0.0
2885.0,0.0,0.0,28.0,0.4,0.0
2886.0,0.0,0.0,27.0,0.4,0.0
2887.0,30.0,30.0,28.0,0.3,28.392304845413268
2888.0,217.0,145.0,31.0,0.3,200.9317294862186
2889.0,442.0,208.0,35.0,0.3,416.91475991831356
2890.0,649.0,252.0,39.0,0.3,622.7081320547832
2891.0,814.0,270.0,42.0,0.3,788.9483412582158
2892.0,927.0,286.0,44.0,0.3,901.0348258235452
2893.0,973.0,296.0,45.0,0.3,941.7568843579834
2894.0,941.0,290.0,45.0,0.3,899.5152215942884
2895.0,839.0,271.0,44.0,0.3,781.9403316495525
2896.0,679.0,258.0,43.0,0.3,602.6599210494714
2897.0,478.0,216.0,41.0,0.3,375.7465131226328
2898.0,247.0,166.0,39.0,0.3,88.96943100105433
2899.0,54.0,51.0,36.0,0.3,-933569.7916372598
2900.0,0.0,0.0,35.0,0.3,0.0
2901.0,0.0,0.0,34.0,0.4,0.0
2902.0,0.0,0.0,33.0,0.4,0.0
2903.0,0.0,0.0,33.0,0.4,0.0
2904.0,0.0,0.0,32.0,0.4,0.0
2905.0,0.0,0.0,31.0,0.3,0.0
2906.0,0.0,0.0,31.0,0.3,0.0
2907.0,0.0,0.0,30.0,0.3,0.0
2908.0,0.0,0.0,29.0,0.3,0.0
2909.0,0.0,0.0,29.0,0.3,0.0
2910.0,0.0,0.0,28.0,0.3,0.0
2911.0,36.0,34.0,29.0,0.3,33.67189455002291
2912.0,220.0,146.0,32.0,0.3,203.33708333229197
2913.0,444.0,208.0,36.0,0.3,417.9751642539904
2914.0,651.0,252.0,39.0,0.3,623.4155741509327
2915.0,825.0,280.0,42.0,0.3,797.8185416894111
2916.0,933.0,296.0,44.0,0.3,904.7429595299251
2917.0,974.0,301.0,45.0,0.3,940.5687831065751
2918.0,935.0,295.0,45.0,0.3,891.5696744106308
2919.0,845.0,283.0,44.0,0.3,785.5453403725544
2920.0,680.0,258.0,43.0,0.3,601.3696002462325
2921.0,477.0,217.0,42.0,0.3,373.45827958046
2922.0,242.0,166.0,39.0,0.2,93.95727373200151
2923.0,47.0,45.0,37.0,0.2,-623254.3107924366
2924.0,0.0,0.0,36.0,0.3,0.0
2925.0,0.0,0.0,35.0,0.3,0.0
2926.0,0.0,0.0,34.0,0.3,0.0
2927.0,0.0,0.0,34.0,0.3,0.0
2928.0,0.0,0.0,33.0,0.3,0.0
2929.0,0.0,0.0,32.0,0.3,0.0
2930.0,0.0,0.0,32.0,0.3,0.0
2931.0,0.0,0.0,31.0,0.3,0.0
2932.0,0.0,0.0,30.0,0.3,0.0
2933.0,0.0,0.0,30.0,0.2,0.0
2934.0,0.0,0.0,29.0,0.2,0.0
2935.0,24.0,24.0,31.0,0.2,22.71384387633061
2936.0,200.0,148.0,34.0,0.1,185.6434700290169
2937.0,433.0,240.0,38.0,0.1,407.31167542032307
2938.0,650.0,254.0,41.0,0.1,621.2154271337777
2939.0,812.0,279.0,43.0,0.1,783.6254029930811
2940.0,923.0,295.0,45.0,0.1,893.2042592052555
2941.0,965.0,299.0,45.0,0.2,929.8988613478662
2942.0,935.0,295.0,45.0,0.2,889.4904897377471
2943.0,839.0,281.0,44.0,0.2,777.8233982038923
2944.0,682.0,292.0,43.0,0.2,604.5256409148446
2945.0,398.0,285.0,41.0,0.2,341.9684748056524
2946.0,46.0,46.0,39.0,0.2,43.53486742963368
2947.0,41.0,41.0,37.0,0.2,38.802816622064796
2948.0,0.0,0.0,36.0,0.2,0.0
2949.0,0.0,0.0,35.0,0.2,0.0
2950.0,0.0,0.0,34.0,0.3,0.0
2951.0,0.0,0.0,33.0,0.3,0.0
2952.0,0.0,0.0,33.0,0.3,0.0
2953.0,0.0,0.0,32.0,0.3,0.0
2954.0,0.0,0.0,31.0,0.3,0.0
2955.0,0.0,0.0,31.0,0.2,0.0
2956.0,0.0,0.0,30.0,0.2,0.0
2957.0,0.0,0.0,29.0,0.2,0.0
2958.0,0.0,0.0,29.0,0.1,0.0
2959.0,19.0,19.0,30.0,0.1,17.981793068761736
2960.0,167.0,142.0,34.0,0.1,156.2001355056194
2961.0,203.0,194.0,38.0,0.1,191.97521469623655
2962.0,463.0,347.0,41.0,0.1,439.614503878183
2963.0,415.0,363.0,43.0,0.2,394.091985801776
2964.0,681.0,405.0,44.0,0.2,652.3852653173407
2965.0,906.0,419.0,44.0,0.3,868.1889605237327
